question_id,db_id,sql,difficulty,runtime_s,n_tokens,query_length,n_joins,n_tables_approx,n_where_predicates,has_group_by,has_order_by,has_having,has_distinct,has_limit,has_union,n_subqueries,has_subquery,max_nesting_depth,n_count,n_sum,n_avg,n_max,n_min,n_aggregations,has_between,has_in_clause,has_like,has_exists,has_correlated_subquery,label,label_binary
963,formula_1,"SELECT
  COUNT(T1.driverId)
FROM drivers AS T1
INNER JOIN lapTimes AS T2
  ON T1.driverId = T2.driverId
WHERE
  T1.nationality = 'French'
  AND (
    CAST(SUBSTR(T2.time, 1, 2) AS SIGNED) * 60 + CAST(SUBSTR(T2.time, 4, 2) AS SIGNED) + CAST(SUBSTR(T2.time, 7, 2) AS DOUBLE) / 1000
  ) < 120",moderate,0.17147239999030717,45,289,1,2,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,slow,1
964,formula_1,SELECT code FROM drivers WHERE Nationality = 'American',simple,0.0001976999919861555,8,55,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
967,formula_1,SELECT COUNT(*) FROM (SELECT T1.nationality FROM drivers AS T1 ORDER BY T1.dob DESC LIMIT 3) AS T3 WHERE T3.nationality = 'Dutch',simple,0.00017870002193376422,21,129,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,fast,0
971,formula_1,SELECT driverRef FROM drivers WHERE nationality = 'German' ORDER BY dob ASC LIMIT 1,simple,0.00019270001212134957,14,83,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
978,formula_1,"SELECT DISTINCT
  location,
  lat,
  lng
FROM circuits
WHERE
  country = 'Austria'",simple,8.339999476447701e-05,11,82,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
981,formula_1,"SELECT
  T3.year,
  T3.name,
  T3.date,
  T3.time
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T1.driverId = T2.driverId
INNER JOIN races AS T3
  ON T1.raceId = T3.raceId
WHERE
  T1.driverId = (
    SELECT
      driverId
    FROM drivers
    ORDER BY
      dob DESC
    LIMIT 1
  )
ORDER BY
  T3.date ASC
LIMIT 1",moderate,0.0007039000047370791,48,319,2,3,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,fast,0
717,superhero,SELECT  T3.power_name FROM superhero AS T1 INNER JOIN hero_power AS T2  ON T1.id = T2.hero_id INNER JOIN superpower AS T3  ON T2.power_id = T3.id WHERE  T1.superhero_name = '3-D Man',simple,0.0004885000234935433,29,182,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
994,formula_1,"SELECT
  SUM(T1.points),
  T2.name,
  T2.nationality
FROM constructorResults AS T1
INNER JOIN constructors AS T2
  ON T1.constructorId = T2.constructorId
INNER JOIN races AS T3
  ON T3.raceid = T1.raceid
WHERE
  T3.name = 'Monaco Grand Prix' AND T3.year BETWEEN 1980 AND 2010
GROUP BY
  T2.name
ORDER BY
  SUM(T1.points) DESC
LIMIT 1",challenging,0.0012595000152941793,47,333,2,3,3,1,1,0,0,1,0,0,0,1,0,2,0,0,0,2,1,0,0,0,0,fast,0
1001,formula_1,"SELECT
  T2.forename,
  T2.surname
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T1.driverId = T2.driverId
INNER JOIN races AS T3
  ON T1.raceid = T3.raceid
WHERE
  NOT q3 IS NULL
  AND T3.year = 2008
  AND T3.circuitId IN (
    SELECT
      circuitId
    FROM circuits
    WHERE
      name = 'Marina Bay Street Circuit'
  )
ORDER BY
  CAST(SUBSTR(q3, 1, INSTR(q3, ':') - 1) AS SIGNED) * 60 + CAST(SUBSTR(q3, INSTR(q3, ':') + 1, INSTR(q3, '.') - INSTR(q3, ':') - 1) AS DOUBLE) + CAST(SUBSTR(q3, INSTR(q3, '.') + 1) AS DOUBLE) / 1000 ASC
LIMIT 1",challenging,0.0007117000059224665,90,550,2,3,3,0,1,0,0,1,0,1,1,3,0,0,0,0,0,0,0,1,0,0,1,fast,0
1011,formula_1,"WITH lap_times_in_seconds AS (SELECT driverId, (CASE WHEN SUBSTR(time, 1, INSTR(time, ':') - 1) <> '' THEN CAST(SUBSTR(time, 1, INSTR(time, ':') - 1) AS FLOAT) * 60 ELSE 0 END + CASE WHEN SUBSTR(time, INSTR(time, ':') + 1, INSTR(time, '.') - INSTR(time, ':') - 1) <> '' THEN CAST(SUBSTR(time, INSTR(time, ':') + 1, INSTR(time, '.') - INSTR(time, ':') - 1) AS FLOAT) ELSE 0 END + CASE WHEN SUBSTR(time, INSTR(time, '.') + 1) <> '' THEN CAST(SUBSTR(time, INSTR(time, '.') + 1) AS FLOAT) / 1000 ELSE 0 END) AS time_in_seconds FROM lapTimes) SELECT T2.forename, T2.surname, T1.driverId FROM (SELECT driverId, MIN(time_in_seconds) AS min_time_in_seconds FROM lap_times_in_seconds GROUP BY driverId) AS T1 INNER JOIN drivers AS T2 ON T1.driverId = T2.driverId ORDER BY T1.min_time_in_seconds ASC LIMIT 20",challenging,0.4718834000232164,123,798,1,2,0,1,1,0,0,1,0,2,1,5,0,0,0,0,1,1,0,0,0,0,0,slow,1
1014,formula_1,"WITH fastest_lap_times AS (
  SELECT
    T1.raceId,
    T1.FastestLapTime,
    (
      CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS DOUBLE) * 60
    ) + (
      CAST(SUBSTR(
        T1.FastestLapTime,
        INSTR(T1.FastestLapTime, ':') + 1,
        INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1
      ) AS DOUBLE)
    ) + (
      CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS DOUBLE) / 1000
    ) AS time_in_seconds
  FROM results AS T1
  WHERE
    NOT T1.FastestLapTime IS NULL
)
SELECT
  T1.FastestLapTime AS lap_record
FROM results AS T1
INNER JOIN races AS T2
  ON T1.raceId = T2.raceId
INNER JOIN circuits AS T3
  ON T2.circuitId = T3.circuitId
INNER JOIN (
  SELECT
    MIN(fastest_lap_times.time_in_seconds) AS min_time_in_seconds
  FROM fastest_lap_times
  INNER JOIN races AS T2
    ON fastest_lap_times.raceId = T2.raceId
  INNER JOIN circuits AS T3
    ON T2.circuitId = T3.circuitId
  WHERE
    T3.country = 'Italy'
) AS T4
  ON (
    CAST(SUBSTR(T1.FastestLapTime, 1, INSTR(T1.FastestLapTime, ':') - 1) AS DOUBLE) * 60
  ) + (
    CAST(SUBSTR(
      T1.FastestLapTime,
      INSTR(T1.FastestLapTime, ':') + 1,
      INSTR(T1.FastestLapTime, '.') - INSTR(T1.FastestLapTime, ':') - 1
    ) AS DOUBLE)
  ) + (
    CAST(SUBSTR(T1.FastestLapTime, INSTR(T1.FastestLapTime, '.') + 1) AS DOUBLE) / 1000
  ) = T4.min_time_in_seconds
LIMIT 1",challenging,1.8010022999951616,170,1417,5,6,1,0,0,0,0,1,0,2,1,5,0,0,0,0,1,1,0,0,0,0,1,slow,1
719,superhero,"SELECT
  COUNT(T1.id)
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T2.power_id = T3.id
WHERE
  T3.power_name = 'Super Strength' AND T1.height_cm > 200",moderate,0.0009379000111948699,33,211,2,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0
723,superhero,"SELECT
  COUNT(T1.id)
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T2.power_id = T3.id
INNER JOIN colour AS T4
  ON T1.eye_colour_id = T4.id
WHERE
  T3.power_name = 'Agility' AND T4.colour = 'Blue'",moderate,0.0012933000107295811,41,258,3,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0
724,superhero,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id
INNER JOIN colour AS T3
  ON T1.hair_colour_id = T3.id
WHERE
  T2.colour = 'Blue' AND T3.colour = 'Blond'",challenging,0.00029979998362250626,32,207,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
726,superhero,"SELECT
  superhero_name,
  height_cm,
  RANK() OVER (ORDER BY height_cm DESC) AS HeightRank
FROM superhero
INNER JOIN publisher
  ON superhero.publisher_id = publisher.id
WHERE
  publisher.publisher_name = 'Marvel Comics'",moderate,0.0009482000023126602,25,221,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fast,0
728,superhero,"SELECT
  colour.colour AS EyeColor,
  COUNT(superhero.id) AS Count,
  RANK() OVER (ORDER BY COUNT(superhero.id) DESC) AS PopularityRank
FROM superhero
INNER JOIN colour
  ON superhero.eye_colour_id = colour.id
INNER JOIN publisher
  ON superhero.publisher_id = publisher.id
WHERE
  publisher.publisher_name = 'Marvel Comics'
GROUP BY
  colour.colour",moderate,0.0005261999904178083,39,349,2,3,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,fast,0
730,superhero,"SELECT
  superhero_name
FROM superhero AS T1
WHERE
  EXISTS(
    SELECT
      1
    FROM hero_power AS T2
    INNER JOIN superpower AS T3
      ON T2.power_id = T3.id
    WHERE
      T3.power_name = 'Super Strength' AND T1.id = T2.hero_id
  )
  AND EXISTS(
    SELECT
      1
    FROM publisher AS T4
    WHERE
      T4.publisher_name = 'Marvel Comics' AND T1.publisher_id = T4.id
  )",challenging,0.11579119999078102,51,384,1,2,4,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,slow,1
732,superhero,"SELECT
  T2.publisher_name
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
INNER JOIN hero_attribute AS T3
  ON T1.id = T3.hero_id
INNER JOIN attribute AS T4
  ON T3.attribute_id = T4.id
WHERE
  T4.attribute_name = 'Speed'
ORDER BY
  T3.attribute_value
LIMIT 1",moderate,0.0005601999873761088,42,289,3,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
733,superhero,"SELECT
  COUNT(T1.id)
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
INNER JOIN colour AS T3
  ON T1.eye_colour_id = T3.id
WHERE
  T2.publisher_name = 'Marvel Comics' AND T3.colour = 'Gold'",moderate,0.0001855999871622771,33,219,2,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0
736,superhero,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN hero_attribute AS T2
  ON T1.id = T2.hero_id
INNER JOIN attribute AS T3
  ON T2.attribute_id = T3.id
WHERE
  T3.attribute_name = 'Intelligence'
ORDER BY
  T2.attribute_value
LIMIT 1",moderate,0.0005023999838158488,33,240,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
737,superhero,"SELECT
  T2.race
FROM superhero AS T1
INNER JOIN race AS T2
  ON T1.race_id = T2.id
WHERE
  T1.superhero_name = 'Copycat'",simple,0.00010790000669658184,19,121,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
738,superhero,"SELECT
  superhero_name
FROM superhero AS T1
WHERE
  EXISTS(
    SELECT
      1
    FROM hero_attribute AS T2
    INNER JOIN attribute AS T3
      ON T2.attribute_id = T3.id
    WHERE
      T3.attribute_name = 'Durability'
      AND T2.attribute_value < 50
      AND T1.id = T2.hero_id
  )",simple,0.10424089999287389,36,289,1,2,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,slow,1
739,superhero,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T2.power_id = T3.id
WHERE
  T3.power_name = 'Death Touch'",moderate,0.0008803000091575086,29,190,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
740,superhero,"SELECT
  COUNT(T1.id)
FROM superhero AS T1
INNER JOIN hero_attribute AS T2
  ON T1.id = T2.hero_id
INNER JOIN attribute AS T3
  ON T2.attribute_id = T3.id
INNER JOIN gender AS T4
  ON T1.gender_id = T4.id
WHERE
  T3.attribute_name = 'Strength'
  AND T2.attribute_value = 100
  AND T4.gender = 'Female'",moderate,0.0002921000123023987,45,301,3,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0
743,superhero,"SELECT
  (
    CAST(COUNT(*) AS DOUBLE) * 100 / (
      SELECT
        COUNT(*)
      FROM superhero
    )
  ),
  CAST(SUM(CASE WHEN T2.publisher_name = 'Marvel Comics' THEN 1 ELSE 0 END) AS DOUBLE)
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
INNER JOIN alignment AS T3
  ON T3.id = T1.alignment_id
WHERE
  T3.alignment = 'Bad'",challenging,0.0002018999948631972,54,360,2,3,1,0,0,0,0,0,0,1,1,3,2,1,0,0,0,3,0,0,0,0,0,fast,0
744,superhero,"SELECT
  SUM(CASE WHEN T2.publisher_name = 'Marvel Comics' THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.publisher_name = 'DC Comics' THEN 1 ELSE 0 END)
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id",challenging,0.00017680000746622682,37,221,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,fast,0
745,superhero,"SELECT
  id
FROM publisher
WHERE
  publisher_name = 'Star Trek'",simple,4.1799998143687844e-05,9,63,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
747,superhero,"SELECT
  COUNT(id)
FROM superhero
WHERE
  full_name IS NULL",simple,9.549999958835542e-05,8,59,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0
750,superhero,"SELECT
  AVG(T1.weight_kg)
FROM superhero AS T1
INNER JOIN gender AS T2
  ON T1.gender_id = T2.id
WHERE
  T2.gender = 'Female'",simple,0.0001449999981559813,19,126,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,fast,0
751,superhero,"SELECT
  T3.power_name
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T3.id = T2.power_id
INNER JOIN gender AS T4
  ON T4.id = T1.gender_id
WHERE
  T4.gender = 'Male'
LIMIT 5",moderate,7.509998977184296e-05,39,233,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
753,superhero,"SELECT DISTINCT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id
WHERE
  T1.height_cm BETWEEN 170 AND 190 AND T2.colour = 'No Colour'",moderate,0.0001723000023048371,27,179,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,fast,0
758,superhero,"SELECT DISTINCT
  T3.colour
FROM superhero AS T1
INNER JOIN race AS T2
  ON T1.race_id = T2.id
INNER JOIN colour AS T3
  ON T1.hair_colour_id = T3.id
WHERE
  T1.height_cm = 185 AND T2.race = 'Human'",moderate,0.00013810000382363796,33,198,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
760,superhero,"SELECT
  CAST(COUNT(CASE WHEN T2.publisher_name = 'Marvel Comics' THEN 1 ELSE NULL END) AS DOUBLE) * 100 / COUNT(T1.id)
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
WHERE
  T1.height_cm BETWEEN 150 AND 180",challenging,0.00014280001050792634,37,237,1,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,0,0,fast,0
761,superhero,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN gender AS T2
  ON T1.gender_id = T2.id
WHERE
  T2.gender = 'Male'
  AND T1.weight_kg * 100 > (
    SELECT
      AVG(weight_kg)
    FROM superhero
  ) * 79",moderate,0.00020670000230893493,32,213,1,2,2,0,0,0,0,0,0,1,1,2,0,0,1,0,0,1,0,0,0,0,0,fast,0
764,superhero,"SELECT DISTINCT
  T2.power_name
FROM hero_power AS T1
INNER JOIN superpower AS T2
  ON T1.power_id = T2.id
WHERE
  T1.hero_id = 1",simple,0.0003065000055357814,20,129,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
765,superhero,"SELECT
  COUNT(T1.hero_id)
FROM hero_power AS T1
INNER JOIN superpower AS T2
  ON T1.power_id = T2.id
WHERE
  T2.power_name = 'Stealth'",simple,0.0007139999943319708,19,135,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0
766,superhero,SELECT T1.full_name FROM superhero AS T1 INNER JOIN hero_attribute AS T2 ON T1.id = T2.hero_id INNER JOIN attribute AS T3 ON T2.attribute_id = T3.id WHERE T3.attribute_name = 'Strength' ORDER BY T2.attribute_value DESC LIMIT 1,moderate,0.0005227999936323613,34,226,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
769,superhero,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN hero_attribute AS T2
  ON T1.id = T2.hero_id
INNER JOIN attribute AS T3
  ON T3.id = T2.attribute_id
INNER JOIN publisher AS T4
  ON T4.id = T1.publisher_id
WHERE
  T4.publisher_name = 'Dark Horse Comics'
  AND T3.attribute_name = 'Durability'
ORDER BY
  T2.attribute_value DESC
LIMIT 1",challenging,0.0005780000064987689,49,345,3,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
772,superhero,"SELECT
  T1.eye_colour_id,
  T1.hair_colour_id,
  T1.skin_colour_id
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T2.id = T1.publisher_id
INNER JOIN gender AS T3
  ON T3.id = T1.gender_id
WHERE
  T2.publisher_name = 'Dark Horse Comics' AND T3.gender = 'Female'",challenging,0.00017170002683997154,36,267,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
773,superhero,"SELECT
  T1.superhero_name,
  T2.publisher_name
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
WHERE
  T1.eye_colour_id = T1.hair_colour_id
  AND T1.eye_colour_id = T1.skin_colour_id",challenging,0.0002834000042639673,24,212,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
775,superhero,"SELECT
  CAST(COUNT(CASE WHEN T3.colour = 'Blue' THEN T1.id ELSE NULL END) AS DOUBLE) * 100 / COUNT(T1.id)
FROM superhero AS T1
INNER JOIN gender AS T2
  ON T1.gender_id = T2.id
INNER JOIN colour AS T3
  ON T1.skin_colour_id = T3.id
WHERE
  T2.gender = 'Female'",challenging,0.00024629998370073736,43,261,2,3,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,fast,0
779,superhero,"SELECT
  COUNT(T1.power_id)
FROM hero_power AS T1
INNER JOIN superhero AS T2
  ON T1.hero_id = T2.id
WHERE
  T2.superhero_name = 'Amazo'",simple,0.0005993999948259443,19,136,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0
781,superhero,"SELECT
  T1.height_cm
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id
WHERE
  T2.colour = 'Amber'",simple,0.0001517999917268753,19,124,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
782,superhero,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id AND T1.hair_colour_id = T2.id
WHERE
  T2.colour = 'Black'",moderate,0.0001632000203244388,23,159,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
785,superhero,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN alignment AS T2
  ON T1.alignment_id = T2.id
WHERE
  T2.alignment = 'Neutral'",simple,0.00018510001245886087,19,136,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
786,superhero,"SELECT
  COUNT(T1.hero_id)
FROM hero_attribute AS T1
INNER JOIN attribute AS T2
  ON T1.attribute_id = T2.id
WHERE
  T2.attribute_name = 'Strength'
  AND T1.attribute_value = (
    SELECT
      MAX(attribute_value)
    FROM hero_attribute
  )",moderate,0.0004023000074084848,28,242,1,2,2,0,0,0,0,0,0,1,1,2,1,0,0,1,0,2,0,0,0,0,0,fast,0
788,superhero,"SELECT
  CAST(COUNT(CASE WHEN T2.publisher_name = 'Marvel Comics' AND T3.gender = 'Female' THEN 1 ELSE NULL END) AS DOUBLE) * 100 / COUNT(CASE WHEN T2.publisher_name = 'Marvel Comics' THEN 1 ELSE NULL END)
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
INNER JOIN gender AS T3
  ON T1.gender_id = T3.id",challenging,0.00026679999427869916,54,332,2,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,fast,0
790,superhero,"SELECT
  (
    SELECT
      weight_kg
    FROM superhero
    WHERE
      full_name LIKE 'Emil Blonsky'
  ) - (
    SELECT
      weight_kg
    FROM superhero
    WHERE
      full_name LIKE 'Charles Chandler'
  ) AS CALCULATE",moderate,7.40000104997307e-05,26,223,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1,fast,0
791,superhero,"SELECT
  CAST(SUM(height_cm) AS DOUBLE) / COUNT(id)
FROM superhero",simple,0.00018209998961538076,8,66,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,fast,0
792,superhero,"SELECT
  T3.power_name
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T2.power_id = T3.id
WHERE
  T1.superhero_name = 'Abomination'",simple,0.0007361999887507409,28,190,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
796,superhero,"SELECT
  T3.attribute_name,
  T2.attribute_value
FROM superhero AS T1
INNER JOIN hero_attribute AS T2
  ON T1.id = T2.hero_id
INNER JOIN attribute AS T3
  ON T2.attribute_id = T3.id
WHERE
  T1.superhero_name = '3-D Man'",moderate,0.0006661999796051532,30,219,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
797,superhero,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id
INNER JOIN colour AS T3
  ON T1.hair_colour_id = T3.id
WHERE
  T2.colour = 'Blue' AND T3.colour = 'Brown'",moderate,0.00026149998302571476,32,207,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
798,superhero,"SELECT
  T2.publisher_name
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id
WHERE
  T1.superhero_name IN ('Hawkman', 'Karate Kid', 'Speedy')",moderate,0.0002212999970652163,22,168,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,fast,0
800,superhero,"SELECT
  CAST(COUNT(CASE WHEN T2.colour = 'Blue' THEN 1 ELSE NULL END) AS DOUBLE) * 100 / COUNT(T1.id)
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id",moderate,0.0002587999915704131,30,177,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,fast,0
801,superhero,"SELECT
  CAST(COUNT(CASE WHEN T2.gender = 'Male' THEN T1.id ELSE NULL END) AS DOUBLE) / COUNT(CASE WHEN T2.gender = 'Female' THEN T1.id ELSE NULL END)
FROM superhero AS T1
INNER JOIN gender AS T2
  ON T1.gender_id = T2.id",moderate,0.0002460000105202198,37,221,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,fast,0
806,superhero,"SELECT
  T2.colour
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id
WHERE
  T1.full_name = 'Karen Beecher-Duncan'",simple,0.000155999994603917,20,139,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
819,superhero,"SELECT
  SUM(CASE WHEN T2.id = 7 THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.id = 1 THEN 1 ELSE 0 END)
FROM superhero AS T1
INNER JOIN colour AS T2
  ON T1.eye_colour_id = T2.id
WHERE
  T1.weight_kg = 0 OR T1.weight_kg IS NULL",challenging,0.00023090001195669174,43,220,1,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,fast,0
822,superhero,"SELECT
  COUNT(T1.id)
FROM superhero AS T1
INNER JOIN alignment AS T2
  ON T1.alignment_id = T2.id
INNER JOIN colour AS T3
  ON T1.skin_colour_id = T3.id
WHERE
  T2.alignment = 'Bad' AND T3.colour = 'Green'",moderate,0.0002300000051036477,32,206,2,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0
824,superhero,"SELECT
  T1.superhero_name
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T2.power_id = T3.id
WHERE
  T3.power_name = 'Wind Control'
ORDER BY
  T1.superhero_name",moderate,0.0012488000211305916,32,220,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
825,superhero,"SELECT
  T4.gender
FROM superhero AS T1
INNER JOIN hero_power AS T2
  ON T1.id = T2.hero_id
INNER JOIN superpower AS T3
  ON T2.power_id = T3.id
INNER JOIN gender AS T4
  ON T1.gender_id = T4.id
WHERE
  T3.power_name = 'Phoenix Force'",moderate,0.0012428000045474619,38,234,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
829,superhero,"SELECT
  SUM(CASE WHEN T2.publisher_name = 'DC Comics' THEN 1 ELSE 0 END) - SUM(CASE WHEN T2.publisher_name = 'Marvel Comics' THEN 1 ELSE 0 END)
FROM superhero AS T1
INNER JOIN publisher AS T2
  ON T1.publisher_id = T2.id",challenging,0.0002643000043462962,37,221,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,fast,0
539,codebase_community,"SELECT
  T2.DisplayName
FROM posts AS T1
INNER JOIN users AS T2
  ON T1.OwnerUserId = T2.Id
WHERE
  T1.Title = 'Eliciting priors from experts'",simple,0.1492599000048358,22,142,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
537,codebase_community,"SELECT
  COUNT(T1.id)
FROM posts AS T1
INNER JOIN users AS T2
  ON T1.OwnerUserId = T2.Id
WHERE
  T2.DisplayName = 'csgillespie'",simple,0.27953709999565035,19,128,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1
